,base_number,ligand_number,aryl_halide_number,additive_number,yield
3393,1,3,9,21,56.47944581
3394,1,3,10,21,26.8260429
3395,1,3,11,21,36.10071383
3396,1,3,12,21,46.52870973
3397,1,3,13,21,1.470956156
3398,1,3,14,21,0
3399,1,3,15,21,57.24624739
3400,0,3,1,21,2.103607287
3401,0,3,2,21,29.62604669
3402,0,3,3,21,40.21154517
3403,0,3,4,21,0
3404,0,3,5,21,23.916357
3405,0,3,6,21,44.44845486
3406,0,3,7,21,0.490842961
3407,0,3,8,21,39.51845686
3408,0,3,9,21,69.71995068
3409,0,3,10,21,47.18415816
3410,0,3,11,21,65.99016493
3411,0,3,12,21,87.94083651
3412,0,3,13,21,1.573799128
3413,0,3,14,21,61.50487524
3414,0,3,15,21,83.95560608
3415,2,0,1,16,13.9614152
3416,2,0,2,16,15.08609068
3417,2,0,3,16,15.9216391
3418,2,0,4,16,2.548391087
3419,2,0,5,16,8.641168314
3420,2,0,6,16,6.654637209
3421,2,0,7,16,7.713999512
3422,2,0,8,16,14.7618925
3423,2,0,9,16,16.70711364
3424,2,0,10,16,12.25099464
3425,2,0,11,16,16.43551115
3426,2,0,12,16,17.06361217
3427,2,0,13,16,12.13886151
3428,2,0,14,16,10.08173564
3429,2,0,15,16,12.79205877
3430,1,0,1,16,11.31960299
3431,1,0,2,16,22.30541273
3432,1,0,3,16,25.45694196
3433,1,0,4,16,0
3434,1,0,5,16,2.840028013
3435,1,0,6,16,4.296191189
3436,1,0,7,16,1.896990139
3437,1,0,8,16,9.250516466
3438,1,0,9,16,13.02243467
3439,1,0,10,16,15.10135263
3440,1,0,11,16,24.44251918
3441,1,0,12,16,26.61192771
3442,1,0,13,16,2.419663487
3443,1,0,14,16,6.251282484
3444,1,0,15,16,12.75397423
3445,0,0,1,16,13.18136791
3446,0,0,2,16,22.67787637
3447,0,0,3,16,24.0555231
3448,0,0,4,16,0
3449,0,0,5,16,2.373234972
3450,0,0,6,16,5.371995824
3451,0,0,7,16,2.067024275
3452,0,0,8,16,9.241578451
3453,0,0,9,16,20.36311527
3454,0,0,10,16,14.60964787
3455,0,0,11,16,28.7617291
3456,0,0,12,16,23.20886991
3457,0,0,13,16,3.338911929
3458,0,0,14,16,11.07544016
3459,0,0,15,16,16.38360507
3460,2,0,1,18,8.599290828
3461,2,0,2,18,8.073391293
3462,2,0,3,18,8.373801377
3463,2,0,4,18,2.086409943
3464,2,0,5,18,3.898269895
3465,2,0,6,18,2.819747326
3466,2,0,7,18,9.734031055
3467,2,0,8,18,14.02250347
3468,2,0,9,18,13.30215474
3469,2,0,10,18,11.84842444
3470,2,0,11,18,12.48722349
3471,2,0,12,18,13.26217146
3472,2,0,13,18,7.007309831
3473,2,0,14,18,3.803167764
3474,2,0,15,18,9.3396983
3475,1,0,1,18,2.828738971
3476,1,0,2,18,11.73173458
3477,1,0,3,18,32.01377764
3478,1,0,4,18,0
3479,1,0,5,18,0.597123544
3480,1,0,6,18,1.624624313
3481,1,0,7,18,1.378417368
3482,1,0,8,18,5.748911263
3483,1,0,9,18,15.88279637
3484,1,0,10,18,15.03293541
3485,1,0,11,18,36.25474039
3486,1,0,12,18,40.83653695
3487,1,0,13,18,0
3488,1,0,14,18,3.383758574
3489,1,0,15,18,9.091321628
3490,0,0,1,18,1.249008464
3491,0,0,2,18,7.593500734
3492,0,0,3,18,23.19251783
3493,0,0,4,18,0
3494,0,0,5,18,0
3495,0,0,6,18,0
3496,0,0,7,18,0
3497,0,0,8,18,3.304153664
3498,0,0,9,18,4.972241085
3499,0,0,10,18,11.6539798
3500,0,0,11,18,23.14100825
3501,0,0,12,18,30.73323241
3502,0,0,13,18,0
3503,0,0,14,18,0
3504,0,0,15,18,0
3505,2,0,1,20,25.79234273
3506,2,0,2,20,21.1852936
3507,2,0,3,20,41.0055284
3508,2,0,4,20,1.426630798
3509,2,0,5,20,41.22664286
3510,2,0,6,20,47.37967992
3511,2,0,7,20,11.25218088
3512,2,0,8,20,66.85183325
3513,2,0,9,20,67.69619533
3514,2,0,10,20,18.57739993
3515,2,0,11,20,22.20180478
3516,2,0,12,20,22.35512226
3517,2,0,13,20,38.7528241
3518,2,0,14,20,24.97274403
3519,2,0,15,20,75.11548375
3520,1,0,1,20,19.41980511
3521,1,0,2,20,32.07542073
3522,1,0,3,20,34.52065187
3523,1,0,4,20,2.069142775
3524,1,0,5,20,14.42253285
3525,1,0,6,20,22.92734992
3526,1,0,7,20,5.821778044
3527,1,0,8,20,33.78601477
3528,1,0,9,20,37.39742705
3529,1,0,10,20,26.66040937
3530,1,0,11,20,44.30153891
3531,1,0,12,20,44.76424476
3532,1,0,13,20,12.63535619
3533,1,0,14,20,32.89151252
3534,1,0,15,20,41.00150742
3535,0,0,1,20,19.39344332
3536,0,0,2,20,31.15934188
3537,0,0,3,20,38.74519603
3538,0,0,4,20,1.798923194
3539,0,0,5,20,9.508784567
3540,0,0,6,20,17.33987768
3541,0,0,7,20,5.235495595
3542,0,0,8,20,28.74353219
3543,0,0,9,20,53.88645108
3544,0,0,10,20,27.32636453
3545,0,0,11,20,52.36462009
3546,0,0,12,20,62.64059826
3547,0,0,13,20,7.71156711
3548,0,0,14,20,25.62052054
3549,0,0,15,20,43.30658798
3550,2,0,1,22,6.70191803
3551,2,0,2,22,15.721696
3552,2,0,3,22,32.03839032
3553,2,0,4,22,0
3554,2,0,5,22,5.529906697
3555,2,0,6,22,6.840870887
3556,2,0,7,22,0.566845941
3557,2,0,8,22,22.16483544
3558,2,0,9,22,31.41749034
3559,2,0,10,22,22.29411196
3560,2,0,11,22,31.22952549
3561,2,0,12,22,31.17670784
3562,2,0,13,22,3.037744154
3563,2,0,14,22,13.63572226
3564,2,0,15,22,21.33105034
3565,1,0,1,22,10.4860128
3566,1,0,2,22,26.29886063
3567,1,0,3,22,23.69345333
3568,1,0,4,22,0
3569,1,0,5,22,6.730455291
3570,1,0,6,22,13.41857273
3571,1,0,7,22,1.036456102
3572,1,0,8,22,22.99620882
3573,1,0,9,22,37.021541
3574,1,0,10,22,22.69659515
3575,1,0,11,22,37.46429839
3576,1,0,12,22,39.38981845
3577,1,0,13,22,4.58213428
3578,1,0,14,22,22.70660834
3579,1,0,15,22,33.31806917
3580,0,0,1,22,7.343376414
3581,0,0,2,22,26.03173318
3582,0,0,3,22,36.25454831
3583,0,0,4,22,0
3584,0,0,5,22,4.191040534
3585,0,0,6,22,6.114675165
3586,0,0,7,22,0.884950948
3587,0,0,8,22,16.69067663
3588,0,0,9,22,31.26628393
3589,0,0,10,22,24.66006055
3590,0,0,11,22,45.98390905
3591,0,0,12,22,52.56128921
3592,0,0,13,22,3.35256921
3593,0,0,14,22,15.35819367
3594,0,0,15,22,29.91552733
3595,2,1,1,16,13.16893511
3596,2,1,2,16,16.79477369
3597,2,1,3,16,16.24533971
3598,2,1,4,16,2.118660091
3599,2,1,5,16,15.85894672
3600,2,1,6,16,15.94900479
3601,2,1,7,16,7.108204477
3602,2,1,8,16,24.76005147
3603,2,1,9,16,28.11243479
3604,2,1,10,16,27.24876847
3605,2,1,11,16,31.76624566
3606,2,1,12,16,37.29673945
3607,2,1,13,16,16.87891597
3608,2,1,14,16,22.41656552
3609,2,1,15,16,23.46293461
3610,1,1,1,16,9.295516532
3611,1,1,2,16,35.04870846
3612,1,1,3,16,35.39709887
3613,1,1,4,16,0
3614,1,1,5,16,34.88973455
3615,1,1,6,16,35.68810141
3616,1,1,7,16,1.257407502
3617,1,1,8,16,55.96431027
3618,1,1,9,16,59.93053961
3619,1,1,10,16,56.99401844
3620,1,1,11,16,63.00725217
3621,1,1,12,16,59.18255708
3622,1,1,13,16,7.66652575
3623,1,1,14,16,54.77135423
3624,1,1,15,16,62.18465229
3625,0,1,1,16,17.84178388
3626,0,1,2,16,40.13524468
3627,0,1,3,16,46.24961136
3628,0,1,4,16,2.890686767
3629,0,1,5,16,45.52184766
3630,0,1,6,16,47.90925553
3631,0,1,7,16,11.25502625
3632,0,1,8,16,71.70514407
3633,0,1,9,16,72.13959481
3634,0,1,10,16,79.78226496
3635,0,1,11,16,79.62575679
3636,0,1,12,16,82.21280375
3637,0,1,13,16,33.50615076
3638,0,1,14,16,78.67116412
3639,0,1,15,16,79.16863895
3640,2,1,1,18,10.16290719
3641,2,1,2,18,10.72653134
3642,2,1,3,18,11.56918225
3643,2,1,4,18,1.924092177
3644,2,1,5,18,9.627089409
3645,2,1,6,18,11.09901507
3646,2,1,7,18,6.581266653
3647,2,1,8,18,16.8324099
3648,2,1,9,18,21.40006849
3649,2,1,10,18,42.78380779
3650,2,1,11,18,53.50463767
3651,2,1,12,18,60.63710952
3652,2,1,13,18,13.25100229
3653,2,1,14,18,18.48421566
3654,2,1,15,18,20.6070389
3655,1,1,1,18,1.71151259
3656,1,1,2,18,7.321293774
3657,1,1,3,18,34.91039433
3658,1,1,4,18,0
3659,1,1,5,18,5.935933533
3660,1,1,6,18,58.0174464
3661,1,1,7,18,1.781909967
3662,1,1,8,18,22.74107385
3663,1,1,9,18,57.01120739
3664,1,1,10,18,33.66124955
3665,1,1,11,18,51.21151631
3666,1,1,12,18,60.13886073
3667,1,1,13,18,2.249906301
3668,1,1,14,18,41.72955132
3669,1,1,15,18,60.45904469
3670,0,1,1,18,16.47949658
3671,0,1,2,18,27.36893381
3672,0,1,3,18,39.35756061
3673,0,1,4,18,0.712699399
3674,0,1,5,18,8.970204017
3675,0,1,6,18,44.46296659
3676,0,1,7,18,4.28271464
3677,0,1,8,18,39.55034963
3678,0,1,9,18,63.92666602
3679,0,1,10,18,79.04497323
3680,0,1,11,18,78.70773698
3681,0,1,12,18,84.10193793
3682,0,1,13,18,12.67223423
3683,0,1,14,18,55.95219042
3684,0,1,15,18,80.67857489
3685,2,1,1,20,30.59884697
3686,2,1,2,20,33.91258635
3687,2,1,3,20,36.80129147
3688,2,1,4,20,2.495636052
3689,2,1,5,20,47.27988184
3690,2,1,6,20,44.44212826
3691,2,1,7,20,12.51112995
3692,2,1,8,20,66.1081674
3693,2,1,9,20,63.53604944
3694,2,1,10,20,53.37807808
3695,2,1,11,20,62.99169098
3696,2,1,12,20,63.44404456
3697,2,1,13,20,52.55158103
3698,2,1,14,20,68.74074216
3699,2,1,15,20,77.66689194
3700,1,1,1,20,34.08344524
3701,1,1,2,20,38.11608188
3702,1,1,3,20,39.909465
3703,1,1,4,20,1.029883817
3704,1,1,5,20,39.21368937
3705,1,1,6,20,35.2237201
3706,1,1,7,20,3.311093961
3707,1,1,8,20,57.74229286
3708,1,1,9,20,59.48668549
3709,1,1,10,20,64.60204454
3710,1,1,11,20,61.25906652
3711,1,1,12,20,62.35242374
3712,1,1,13,20,36.30128303
3713,1,1,14,20,63.06191521
3714,1,1,15,20,62.65745672
3715,0,1,1,20,33.03637259
3716,0,1,2,20,39.20587876
3717,0,1,3,20,41.26140824
3718,0,1,4,20,1.728296665
3719,0,1,5,20,49.69104828
3720,0,1,6,20,41.80838188
3721,0,1,7,20,3.524318044
3722,0,1,8,20,71.55294754
3723,0,1,9,20,72.58292155
3724,0,1,10,20,83.76441682
3725,0,1,11,20,82.77010873
3726,0,1,12,20,80.16290148
3727,0,1,13,20,44.56568658
3728,0,1,14,20,80.07437026
3729,0,1,15,20,81.27546311
3730,2,1,1,22,15.75654156
3731,2,1,2,22,40.52594956
3732,2,1,3,22,38.16592165
3733,2,1,4,22,0.390715033
3734,2,1,5,22,45.77689221
3735,2,1,6,22,41.36745101
3736,2,1,7,22,0.860295656
3737,2,1,8,22,63.69608906
3738,2,1,9,22,64.24487271
3739,2,1,10,22,63.65319734
3740,2,1,11,22,73.26731184
3741,2,1,12,22,70.29330199
3742,2,1,13,22,8.47025224
3743,2,1,14,22,70.27327326
3744,2,1,15,22,75.8997955
3745,1,1,1,22,12.88972347
3746,1,1,2,22,36.29421793
3747,1,1,3,22,37.37794419
3748,1,1,4,22,0.252253584
3749,1,1,5,22,37.13655068
3750,1,1,6,22,32.8144383
3751,1,1,7,22,0.83326199
3752,1,1,8,22,55.17541483
3753,1,1,9,22,57.50576347
3754,1,1,10,22,66.07394644
3755,1,1,11,22,64.68492451
3756,1,1,12,22,60.93427362
3757,1,1,13,22,6.684386034
3758,1,1,14,22,63.13467167
3759,1,1,15,22,65.07775968
3760,0,1,1,22,11.91198349
3761,0,1,2,22,39.35316158
3762,0,1,3,22,43.82916168
3763,0,1,4,22,0.381599662
3764,0,1,5,22,49.01650319
3765,0,1,6,22,42.67624543
3766,0,1,7,22,0.745430861
3767,0,1,8,22,69.58481273
3768,0,1,9,22,71.48272249
3769,0,1,10,22,82.32171897
3770,0,1,11,22,81.29892199
3771,0,1,12,22,82.3438198
3772,0,1,13,22,7.182520972
3773,0,1,14,22,75.98553455
3774,0,1,15,22,82.40046293
3775,2,2,1,16,9.973367678
3776,2,2,2,16,12.38761085
3777,2,2,3,16,12.79513925
3778,2,2,4,16,0.746156967
3779,2,2,5,16,12.59161714
3780,2,2,6,16,14.72607829
3781,2,2,7,16,12.28165388
3782,2,2,8,16,24.42477517
3783,2,2,9,16,26.50151753
3784,2,2,10,16,24.72320112
3785,2,2,11,16,27.98543221
3786,2,2,12,16,32.32915323
3787,2,2,13,16,8.50474803
3788,2,2,14,16,15.43456925
3789,2,2,15,16,19.90695412
3790,1,2,1,16,2.74121661
3791,1,2,2,16,20.07939568
3792,1,2,3,16,33.6420654
3793,1,2,4,16,0.328567973
3794,1,2,5,16,12.21281347
3795,1,2,6,16,33.66516566
3796,1,2,7,16,1.993041801
3797,1,2,8,16,24.96800216
3798,1,2,9,16,59.5664451
3799,1,2,10,16,32.57727167
3800,1,2,11,16,44.24461772
3801,1,2,12,16,61.37532466
3802,1,2,13,16,1.607816561
3803,1,2,14,16,42.1300284
3804,1,2,15,16,55.13286563
3805,0,2,1,16,13.51164782
3806,0,2,2,16,36.28377215
3807,0,2,3,16,43.31119655
3808,0,2,4,16,0.568210949
3809,0,2,5,16,31.09780796
3810,0,2,6,16,44.42036094
3811,0,2,7,16,6.604799576
3812,0,2,8,16,53.30648897
3813,0,2,9,16,73.95398123
3814,0,2,10,16,64.98015189
3815,0,2,11,16,71.05445565
3816,0,2,12,16,83.94468409
3817,0,2,13,16,2.019729051
3818,0,2,14,16,55.99062735
3819,0,2,15,16,83.04189522
3820,2,2,1,18,17.35437544
3821,2,2,2,18,28.92940614
3822,2,2,3,18,34.70800352
3823,2,2,4,18,0.572188732
3824,2,2,5,18,38.02062933
3825,2,2,6,18,38.77000873
3826,2,2,7,18,13.95905877
3827,2,2,8,18,60.55316321
3828,2,2,9,18,63.14360639
3829,2,2,10,18,41.14460565
3830,2,2,11,18,47.20893463
3831,2,2,12,18,58.17261114
3832,2,2,13,18,13.53376242
3833,2,2,14,18,53.60304102
3834,2,2,15,18,58.45828833
3835,1,2,1,18,5.492602222
3836,1,2,2,18,30.47937114
3837,1,2,3,18,38.18576353
3838,1,2,4,18,0
3839,1,2,5,18,21.09483753
3840,1,2,6,18,57.7087314
3841,1,2,7,18,6.312401384
3842,1,2,8,18,40.61436819
3843,1,2,9,18,62.9440737
3844,1,2,10,18,29.74076309
3845,1,2,11,18,38.06656269
3846,1,2,12,18,64.15465798
3847,1,2,13,18,4.069080612
3848,1,2,14,18,49.17268474
3849,1,2,15,18,57.52960259
3850,0,2,1,18,12.78962475
3851,0,2,2,18,31.88542104
3852,0,2,3,18,41.17290032
3853,0,2,4,18,0
3854,0,2,5,18,36.44526769
3855,0,2,6,18,47.11829387
3856,0,2,7,18,6.880494813
3857,0,2,8,18,62.86856054
3858,0,2,9,18,72.345187
3859,0,2,10,18,72.24358198
3860,0,2,11,18,73.49750543
3861,0,2,12,18,86.32465757
3862,0,2,13,18,2.394294255
3863,0,2,14,18,47.68791361
3864,0,2,15,18,81.55614964
3865,2,2,1,20,11.04036087
3866,2,2,2,20,24.23482722
3867,2,2,3,20,31.2993075
3868,2,2,4,20,0.337596865
3869,2,2,5,20,46.64890669
3870,2,2,6,20,45.17206702
3871,2,2,7,20,9.993569506
3872,2,2,8,20,68.91825786
3873,2,2,9,20,69.27632316
3874,2,2,10,20,78.77070783
3875,2,2,11,20,76.11415284
3876,2,2,12,20,81.78695125
3877,2,2,13,20,3.724806832
3878,2,2,14,20,17.80357266
3879,2,2,15,20,61.99734129
3880,1,2,1,20,27.20831726
3881,1,2,2,20,38.14083048
3882,1,2,3,20,36.4250561
3883,1,2,4,20,1.088494579
3884,1,2,5,20,37.85579692
3885,1,2,6,20,41.07404232
3886,1,2,7,20,8.955312407
3887,1,2,8,20,59.10146589
3888,1,2,9,20,65.48133698
3889,1,2,10,20,62.79572595
3890,1,2,11,20,65.86005497
3891,1,2,12,20,64.68104609
3892,1,2,13,20,25.61137798
3893,1,2,14,20,56.47869884
3894,1,2,15,20,60.5253289
3895,0,2,1,20,28.57251929
3896,0,2,2,20,38.20471013
3897,0,2,3,20,41.63261266
3898,0,2,4,20,1.226874544
3899,0,2,5,20,47.15627467
3900,0,2,6,20,49.15467449
3901,0,2,7,20,9.293896224
3902,0,2,8,20,74.97052076
3903,0,2,9,20,75.97219172
3904,0,2,10,20,85.53405964
3905,0,2,11,20,80.79670421
3906,0,2,12,20,85.64532689
3907,0,2,13,20,21.70039266
3908,0,2,14,20,76.95155975
3909,0,2,15,20,80.7977409
3910,2,2,1,22,2.008708666
3911,2,2,2,22,25.56755062
3912,2,2,3,22,32.35958784
3913,2,2,4,22,0
3914,2,2,5,22,41.6263458
3915,2,2,6,22,41.53702825
3916,2,2,7,22,5.761815995
3917,2,2,8,22,63.22828466
3918,2,2,9,22,66.89026205
3919,2,2,10,22,72.60987428
3920,2,2,11,22,78.22401013
3921,2,2,12,22,70.14060434
3922,2,2,13,22,0.810171959
3923,2,2,14,22,48.96975625
3924,2,2,15,22,50.40479784
3925,1,2,1,22,6.090802245
3926,1,2,2,22,38.90083473
3927,1,2,3,22,37.47062049
3928,1,2,4,22,0
3929,1,2,5,22,35.15329281
3930,1,2,6,22,41.08459601
3931,1,2,7,22,4.12761042
3932,1,2,8,22,56.83415199
3933,1,2,9,22,65.44832937
3934,1,2,10,22,58.01064055
3935,1,2,11,22,63.16520406
3936,1,2,12,22,66.65248144
3937,1,2,13,22,2.68455705
3938,1,2,14,22,58.35068095
3939,1,2,15,22,61.04278074
3940,0,2,1,22,6.03417912
3941,0,2,2,22,38.15565558
3942,0,2,3,22,45.15638688
3943,0,2,4,22,0
3944,0,2,5,22,36.98776703
3945,0,2,6,22,44.33872807
3946,0,2,7,22,4.225486824
3947,0,2,8,22,59.21946541
3948,0,2,9,22,74.59845802
3949,0,2,10,22,78.02488381
3950,0,2,11,22,80.73687357
3951,0,2,12,22,88.24637541
3952,0,2,13,22,1.957264533
3953,0,2,14,22,65.74098646
3954,0,2,15,22,83.83843021
3955,2,3,1,16,10.47269891
3956,2,3,2,16,12.16304801
3957,2,3,3,16,10.78771766
3958,2,3,4,16,1.152131483
3959,2,3,5,16,14.89842021
3960,2,3,6,16,16.26779165
3961,2,3,7,16,4.656693452
3962,2,3,8,16,21.20587604
3963,2,3,9,16,27.6859428
3964,2,3,10,16,21.50066765
3965,2,3,11,16,25.90827653
3966,2,3,12,16,28.29509241
3967,2,3,13,16,14.7474972
3968,2,3,14,16,17.65611496
3969,2,3,15,16,19.96336659
3970,1,3,1,16,2.505489323
3971,1,3,2,16,15.19101144
3972,1,3,3,16,34.1813834
3973,1,3,4,16,0.467733508
3974,1,3,5,16,14.98944103
3975,1,3,6,16,40.85999304
3976,1,3,7,16,0.648980669
3977,1,3,8,16,24.05265274
3978,1,3,9,16,60.8676331
3979,1,3,10,16,20.28381752
3980,1,3,11,16,30.24326754
3981,1,3,12,16,53.5695113
3982,1,3,13,16,1.726024029
3983,1,3,14,16,36.92601799
3984,1,3,15,16,56.57387493
3985,0,3,1,16,7.949590254
3986,0,3,2,16,30.30978378
3987,0,3,3,16,47.10591975
3988,0,3,4,16,0.256451547
3989,0,3,5,16,26.95590806
3990,0,3,6,16,49.01475041
3991,0,3,7,16,0.727174946
3992,0,3,8,16,34.67021781
3993,0,3,9,16,73.39202626
3994,0,3,10,16,29.55686861
3995,0,3,11,16,41.06227561
3996,0,3,12,16,86.42573792
3997,0,3,13,16,0
3998,0,3,14,16,27.34305282
3999,0,3,15,16,76.73986616
4000,2,3,1,18,15.5615648
4001,2,3,2,18,24.35604753
4002,2,3,3,18,28.85136629
4003,2,3,4,18,0.979807222
4004,2,3,5,18,29.01476311
4005,2,3,6,18,33.20741805
4006,2,3,7,18,4.08442672
4007,2,3,8,18,46.70548466
4008,2,3,9,18,49.28704587
4009,2,3,10,18,31.37415917
4010,2,3,11,18,37.12306374
4011,2,3,12,18,42.69698784
4012,2,3,13,18,16.74814495
4013,2,3,14,18,52.20286143
4014,2,3,15,18,56.41870071
4015,1,3,1,18,3.434831672
4016,1,3,2,18,26.32369704
4017,1,3,3,18,36.14852387
4018,1,3,4,18,0
4019,1,3,5,18,16.7341519
4020,1,3,6,18,49.985461
4021,1,3,7,18,0.995077613
4022,1,3,8,18,30.16614104
4023,1,3,9,18,59.31991617
4024,1,3,10,18,20.49711258
4025,1,3,11,18,31.02334366
4026,1,3,12,18,56.03747384
4027,1,3,13,18,2.039001868
4028,1,3,14,18,47.55321922
4029,1,3,15,18,59.16216512
4030,0,3,1,18,5.071740985
4031,0,3,2,18,31.60555467
4032,0,3,3,18,41.60266431
4033,0,3,4,18,0
4034,0,3,5,18,20.44948228
4035,0,3,6,18,46.3015164
4036,0,3,7,18,1.005881291
4037,0,3,8,18,34.47263315
4038,0,3,9,18,72.29221067
4039,0,3,10,18,31.19527434
4040,0,3,11,18,39.71442231
4041,0,3,12,18,83.49602396
4042,0,3,13,18,0
4043,0,3,14,18,27.15696835
4044,0,3,15,18,67.35182955
4045,2,3,1,20,6.112603375
4046,2,3,2,20,19.11941212
4047,2,3,3,20,29.76126623
4048,2,3,4,20,0
4049,2,3,5,20,49.20462645
4050,2,3,6,20,49.50904012
4051,2,3,7,20,1.743650282
4052,2,3,8,20,67.14890203
4053,2,3,9,20,68.20094264
4054,2,3,10,20,74.20453315
4055,2,3,11,20,74.49984474
4056,2,3,12,20,83.44233536
4057,2,3,13,20,2.899493403
4058,2,3,14,20,16.85617983
4059,2,3,15,20,65.67896113
4060,1,3,1,20,17.43734901
4061,1,3,2,20,35.28597628
4062,1,3,3,20,36.96535355
4063,1,3,4,20,0.926720681
4064,1,3,5,20,38.5633346
4065,1,3,6,20,39.70763397
4066,1,3,7,20,1.666950752
4067,1,3,8,20,57.55922845
4068,1,3,9,20,61.4373102
4069,1,3,10,20,44.04139335
4070,1,3,11,20,53.66497703
4071,1,3,12,20,58.26903703
4072,1,3,13,20,15.2876268
4073,1,3,14,20,59.26239712
4074,1,3,15,20,62.55956501
4075,0,3,1,20,15.21649465
4076,0,3,2,20,37.4061745
4077,0,3,3,20,43.02832469
4078,0,3,4,20,1.126878627
4079,0,3,5,20,43.83894822
4080,0,3,6,20,48.45171074
4081,0,3,7,20,1.342248202
4082,0,3,8,20,69.84952946
4083,0,3,9,20,74.90352783
4084,0,3,10,20,78.41262052
4085,0,3,11,20,80.77035612
4086,0,3,12,20,84.70172213
4087,0,3,13,20,9.540861126
4088,0,3,14,20,61.6695561
4089,0,3,15,20,74.59231799
4090,2,3,1,22,1.159391266
4091,2,3,2,22,19.7798759
4092,2,3,3,22,27.25583167
4093,2,3,4,22,0
4094,2,3,5,22,27.61595801
4095,2,3,6,22,44.94211074
4096,2,3,7,22,0
4097,2,3,8,22,49.88008869
4098,2,3,9,22,61.83593039
4099,2,3,10,22,54.69797468
4100,2,3,11,22,66.42814295
4101,2,3,12,22,66.04767415
4102,2,3,13,22,0.899554125
4103,2,3,14,22,41.91155944
4104,2,3,15,22,45.77046106
4105,1,3,1,22,2.749074467
4106,1,3,2,22,28.74221631
4107,1,3,3,22,33.74215602
4108,1,3,4,22,0
4109,1,3,5,22,20.54633014
4110,1,3,6,22,34.2854552
4111,1,3,7,22,0.52608193
4112,1,3,8,22,35.20097749
4113,1,3,9,22,57.87416713
4114,1,3,10,22,28.17135486
4115,1,3,11,22,42.18931962
4116,1,3,12,22,54.86277738
4117,1,3,13,22,1.720185042
4118,1,3,14,22,52.96278289
4119,1,3,15,22,55.26466335
4120,0,3,1,22,2.565604497
4121,0,3,2,22,25.67305216
4122,0,3,3,22,40.24019595
4123,0,3,4,22,0
4124,0,3,5,22,20.84643886
4125,0,3,6,22,46.31398784
4126,0,3,7,22,0.553317014
4127,0,3,8,22,32.70750682
4128,0,3,9,22,69.61841713
4129,0,3,10,22,38.40380593
4130,0,3,11,22,57.42667045
4131,0,3,12,22,86.23315653
4132,0,3,13,22,1.44008073
4133,0,3,14,22,43.53836522
4134,0,3,15,22,69.79590237
