base_number,base_smiles,ligand_number,ligand_smiles,aryl_halide_number,aryl_halide_smiles,additive_number,additive,additive_smiles,product_smiles,yield
0,CN1CCCN2CCCN=C12,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,12,Ic1ccccn1,3,5-phenylisoxazole,o1nccc1c2ccccc2,Cc1ccc(Nc2ccccn2)cc1,54.83360857
0,CN1CCCN2CCCN=C12,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,13,Clc1cccnc1,3,5-phenylisoxazole,o1nccc1c2ccccc2,Cc1ccc(Nc2cccnc2)cc1,6.351542297
0,CN1CCCN2CCCN=C12,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,14,Brc1cccnc1,3,5-phenylisoxazole,o1nccc1c2ccccc2,Cc1ccc(Nc2cccnc2)cc1,14.16472216
0,CN1CCCN2CCCN=C12,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,15,Ic1cccnc1,3,5-phenylisoxazole,o1nccc1c2ccccc2,Cc1ccc(Nc2cccnc2)cc1,17.378304
2,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,1,FC(F)(F)c1ccc(Cl)cc1,5,ethyl-3-methylisoxazole-5-carboxylate,CCOC(=O)c1onc(C)c1,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,3.606676847
2,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,2,FC(F)(F)c1ccc(Br)cc1,5,ethyl-3-methylisoxazole-5-carboxylate,CCOC(=O)c1onc(C)c1,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,35.07866175
2,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,3,FC(F)(F)c1ccc(I)cc1,5,ethyl-3-methylisoxazole-5-carboxylate,CCOC(=O)c1onc(C)c1,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,43.31814591
2,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,4,COc1ccc(Cl)cc1,5,ethyl-3-methylisoxazole-5-carboxylate,CCOC(=O)c1onc(C)c1,COc1ccc(Nc2ccc(C)cc2)cc1,0
2,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,5,COc1ccc(Br)cc1,5,ethyl-3-methylisoxazole-5-carboxylate,CCOC(=O)c1onc(C)c1,COc1ccc(Nc2ccc(C)cc2)cc1,29.29817829
2,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,6,COc1ccc(I)cc1,5,ethyl-3-methylisoxazole-5-carboxylate,CCOC(=O)c1onc(C)c1,COc1ccc(Nc2ccc(C)cc2)cc1,37.56535564
2,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,7,CCc1ccc(Cl)cc1,5,ethyl-3-methylisoxazole-5-carboxylate,CCOC(=O)c1onc(C)c1,CCc1ccc(Nc2ccc(C)cc2)cc1,0.960810012
2,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,8,CCc1ccc(Br)cc1,5,ethyl-3-methylisoxazole-5-carboxylate,CCOC(=O)c1onc(C)c1,CCc1ccc(Nc2ccc(C)cc2)cc1,59.0196812
2,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,9,CCc1ccc(I)cc1,5,ethyl-3-methylisoxazole-5-carboxylate,CCOC(=O)c1onc(C)c1,CCc1ccc(Nc2ccc(C)cc2)cc1,70.96873006
2,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,10,Clc1ccccn1,5,ethyl-3-methylisoxazole-5-carboxylate,CCOC(=O)c1onc(C)c1,Cc1ccc(Nc2ccccn2)cc1,35.13952712
2,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,11,Brc1ccccn1,5,ethyl-3-methylisoxazole-5-carboxylate,CCOC(=O)c1onc(C)c1,Cc1ccc(Nc2ccccn2)cc1,37.65445791
2,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,12,Ic1ccccn1,5,ethyl-3-methylisoxazole-5-carboxylate,CCOC(=O)c1onc(C)c1,Cc1ccc(Nc2ccccn2)cc1,51.10248957
2,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,13,Clc1cccnc1,5,ethyl-3-methylisoxazole-5-carboxylate,CCOC(=O)c1onc(C)c1,Cc1ccc(Nc2cccnc2)cc1,3.963450153
2,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,14,Brc1cccnc1,5,ethyl-3-methylisoxazole-5-carboxylate,CCOC(=O)c1onc(C)c1,Cc1ccc(Nc2cccnc2)cc1,31.93031022
2,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,15,Ic1cccnc1,5,ethyl-3-methylisoxazole-5-carboxylate,CCOC(=O)c1onc(C)c1,Cc1ccc(Nc2cccnc2)cc1,48.70823186
1,CN(C)/C(N(C)C)=N\C(C)(C)C,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,1,FC(F)(F)c1ccc(Cl)cc1,5,ethyl-3-methylisoxazole-5-carboxylate,CCOC(=O)c1onc(C)c1,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,5.008760546
1,CN(C)/C(N(C)C)=N\C(C)(C)C,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,2,FC(F)(F)c1ccc(Br)cc1,5,ethyl-3-methylisoxazole-5-carboxylate,CCOC(=O)c1onc(C)c1,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,35.08872433
1,CN(C)/C(N(C)C)=N\C(C)(C)C,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,3,FC(F)(F)c1ccc(I)cc1,5,ethyl-3-methylisoxazole-5-carboxylate,CCOC(=O)c1onc(C)c1,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,41.2456065
1,CN(C)/C(N(C)C)=N\C(C)(C)C,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,4,COc1ccc(Cl)cc1,5,ethyl-3-methylisoxazole-5-carboxylate,CCOC(=O)c1onc(C)c1,COc1ccc(Nc2ccc(C)cc2)cc1,0
1,CN(C)/C(N(C)C)=N\C(C)(C)C,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,5,COc1ccc(Br)cc1,5,ethyl-3-methylisoxazole-5-carboxylate,CCOC(=O)c1onc(C)c1,COc1ccc(Nc2ccc(C)cc2)cc1,13.9769471
1,CN(C)/C(N(C)C)=N\C(C)(C)C,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,6,COc1ccc(I)cc1,5,ethyl-3-methylisoxazole-5-carboxylate,CCOC(=O)c1onc(C)c1,COc1ccc(Nc2ccc(C)cc2)cc1,18.89524916
1,CN(C)/C(N(C)C)=N\C(C)(C)C,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,7,CCc1ccc(Cl)cc1,5,ethyl-3-methylisoxazole-5-carboxylate,CCOC(=O)c1onc(C)c1,CCc1ccc(Nc2ccc(C)cc2)cc1,0.705195152
1,CN(C)/C(N(C)C)=N\C(C)(C)C,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,8,CCc1ccc(Br)cc1,5,ethyl-3-methylisoxazole-5-carboxylate,CCOC(=O)c1onc(C)c1,CCc1ccc(Nc2ccc(C)cc2)cc1,32.63234102
1,CN(C)/C(N(C)C)=N\C(C)(C)C,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,9,CCc1ccc(I)cc1,5,ethyl-3-methylisoxazole-5-carboxylate,CCOC(=O)c1onc(C)c1,CCc1ccc(Nc2ccc(C)cc2)cc1,31.81837229
1,CN(C)/C(N(C)C)=N\C(C)(C)C,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,10,Clc1ccccn1,5,ethyl-3-methylisoxazole-5-carboxylate,CCOC(=O)c1onc(C)c1,Cc1ccc(Nc2ccccn2)cc1,30.4254394
1,CN(C)/C(N(C)C)=N\C(C)(C)C,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,11,Brc1ccccn1,5,ethyl-3-methylisoxazole-5-carboxylate,CCOC(=O)c1onc(C)c1,Cc1ccc(Nc2ccccn2)cc1,53.63578043
1,CN(C)/C(N(C)C)=N\C(C)(C)C,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,12,Ic1ccccn1,5,ethyl-3-methylisoxazole-5-carboxylate,CCOC(=O)c1onc(C)c1,Cc1ccc(Nc2ccccn2)cc1,59.4767437
1,CN(C)/C(N(C)C)=N\C(C)(C)C,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,13,Clc1cccnc1,5,ethyl-3-methylisoxazole-5-carboxylate,CCOC(=O)c1onc(C)c1,Cc1ccc(Nc2cccnc2)cc1,2.014671714
1,CN(C)/C(N(C)C)=N\C(C)(C)C,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,14,Brc1cccnc1,5,ethyl-3-methylisoxazole-5-carboxylate,CCOC(=O)c1onc(C)c1,Cc1ccc(Nc2cccnc2)cc1,26.51352578
1,CN(C)/C(N(C)C)=N\C(C)(C)C,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,15,Ic1cccnc1,5,ethyl-3-methylisoxazole-5-carboxylate,CCOC(=O)c1onc(C)c1,Cc1ccc(Nc2cccnc2)cc1,36.85037948
0,CN1CCCN2CCCN=C12,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,1,FC(F)(F)c1ccc(Cl)cc1,5,ethyl-3-methylisoxazole-5-carboxylate,CCOC(=O)c1onc(C)c1,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,4.820162197
0,CN1CCCN2CCCN=C12,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,2,FC(F)(F)c1ccc(Br)cc1,5,ethyl-3-methylisoxazole-5-carboxylate,CCOC(=O)c1onc(C)c1,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,34.80628557
0,CN1CCCN2CCCN=C12,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,3,FC(F)(F)c1ccc(I)cc1,5,ethyl-3-methylisoxazole-5-carboxylate,CCOC(=O)c1onc(C)c1,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,46.63249784
0,CN1CCCN2CCCN=C12,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,4,COc1ccc(Cl)cc1,5,ethyl-3-methylisoxazole-5-carboxylate,CCOC(=O)c1onc(C)c1,COc1ccc(Nc2ccc(C)cc2)cc1,0
0,CN1CCCN2CCCN=C12,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,5,COc1ccc(Br)cc1,5,ethyl-3-methylisoxazole-5-carboxylate,CCOC(=O)c1onc(C)c1,COc1ccc(Nc2ccc(C)cc2)cc1,11.74218494
0,CN1CCCN2CCCN=C12,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,6,COc1ccc(I)cc1,5,ethyl-3-methylisoxazole-5-carboxylate,CCOC(=O)c1onc(C)c1,COc1ccc(Nc2ccc(C)cc2)cc1,26.65189435
0,CN1CCCN2CCCN=C12,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,7,CCc1ccc(Cl)cc1,5,ethyl-3-methylisoxazole-5-carboxylate,CCOC(=O)c1onc(C)c1,CCc1ccc(Nc2ccc(C)cc2)cc1,0.546829898
0,CN1CCCN2CCCN=C12,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,8,CCc1ccc(Br)cc1,5,ethyl-3-methylisoxazole-5-carboxylate,CCOC(=O)c1onc(C)c1,CCc1ccc(Nc2ccc(C)cc2)cc1,35.87055638
0,CN1CCCN2CCCN=C12,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,9,CCc1ccc(I)cc1,5,ethyl-3-methylisoxazole-5-carboxylate,CCOC(=O)c1onc(C)c1,CCc1ccc(Nc2ccc(C)cc2)cc1,68.84449525
0,CN1CCCN2CCCN=C12,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,10,Clc1ccccn1,5,ethyl-3-methylisoxazole-5-carboxylate,CCOC(=O)c1onc(C)c1,Cc1ccc(Nc2ccccn2)cc1,33.8754215
0,CN1CCCN2CCCN=C12,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,11,Brc1ccccn1,5,ethyl-3-methylisoxazole-5-carboxylate,CCOC(=O)c1onc(C)c1,Cc1ccc(Nc2ccccn2)cc1,63.0697188
0,CN1CCCN2CCCN=C12,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,12,Ic1ccccn1,5,ethyl-3-methylisoxazole-5-carboxylate,CCOC(=O)c1onc(C)c1,Cc1ccc(Nc2ccccn2)cc1,70.62989218
0,CN1CCCN2CCCN=C12,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,13,Clc1cccnc1,5,ethyl-3-methylisoxazole-5-carboxylate,CCOC(=O)c1onc(C)c1,Cc1ccc(Nc2cccnc2)cc1,2.481415648
0,CN1CCCN2CCCN=C12,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,14,Brc1cccnc1,5,ethyl-3-methylisoxazole-5-carboxylate,CCOC(=O)c1onc(C)c1,Cc1ccc(Nc2cccnc2)cc1,31.6780045
0,CN1CCCN2CCCN=C12,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,15,Ic1cccnc1,5,ethyl-3-methylisoxazole-5-carboxylate,CCOC(=O)c1onc(C)c1,Cc1ccc(Nc2cccnc2)cc1,46.01420049
2,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,1,FC(F)(F)c1ccc(Cl)cc1,7,ethyl-5-methylisoxazole-3-carboxylate,CCOC(=O)c1cc(C)on1,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,22.16644806
2,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,2,FC(F)(F)c1ccc(Br)cc1,7,ethyl-5-methylisoxazole-3-carboxylate,CCOC(=O)c1cc(C)on1,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,23.21156884
2,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,3,FC(F)(F)c1ccc(I)cc1,7,ethyl-5-methylisoxazole-3-carboxylate,CCOC(=O)c1cc(C)on1,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,34.74876407
2,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,4,COc1ccc(Cl)cc1,7,ethyl-5-methylisoxazole-3-carboxylate,CCOC(=O)c1cc(C)on1,COc1ccc(Nc2ccc(C)cc2)cc1,0.948128865
2,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,5,COc1ccc(Br)cc1,7,ethyl-5-methylisoxazole-3-carboxylate,CCOC(=O)c1cc(C)on1,COc1ccc(Nc2ccc(C)cc2)cc1,16.64966496
2,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,6,COc1ccc(I)cc1,7,ethyl-5-methylisoxazole-3-carboxylate,CCOC(=O)c1cc(C)on1,COc1ccc(Nc2ccc(C)cc2)cc1,19.99982627
2,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,7,CCc1ccc(Cl)cc1,7,ethyl-5-methylisoxazole-3-carboxylate,CCOC(=O)c1cc(C)on1,CCc1ccc(Nc2ccc(C)cc2)cc1,4.992379236
2,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,8,CCc1ccc(Br)cc1,7,ethyl-5-methylisoxazole-3-carboxylate,CCOC(=O)c1cc(C)on1,CCc1ccc(Nc2ccc(C)cc2)cc1,53.99699311
2,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,9,CCc1ccc(I)cc1,7,ethyl-5-methylisoxazole-3-carboxylate,CCOC(=O)c1cc(C)on1,CCc1ccc(Nc2ccc(C)cc2)cc1,57.37548977
2,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,10,Clc1ccccn1,7,ethyl-5-methylisoxazole-3-carboxylate,CCOC(=O)c1cc(C)on1,Cc1ccc(Nc2ccccn2)cc1,22.61165831
2,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,11,Brc1ccccn1,7,ethyl-5-methylisoxazole-3-carboxylate,CCOC(=O)c1cc(C)on1,Cc1ccc(Nc2ccccn2)cc1,28.75149591
2,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,12,Ic1ccccn1,7,ethyl-5-methylisoxazole-3-carboxylate,CCOC(=O)c1cc(C)on1,Cc1ccc(Nc2ccccn2)cc1,26.98890626
2,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,13,Clc1cccnc1,7,ethyl-5-methylisoxazole-3-carboxylate,CCOC(=O)c1cc(C)on1,Cc1ccc(Nc2cccnc2)cc1,20.85782482
2,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,14,Brc1cccnc1,7,ethyl-5-methylisoxazole-3-carboxylate,CCOC(=O)c1cc(C)on1,Cc1ccc(Nc2cccnc2)cc1,20.73475671
2,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,15,Ic1cccnc1,7,ethyl-5-methylisoxazole-3-carboxylate,CCOC(=O)c1cc(C)on1,Cc1ccc(Nc2cccnc2)cc1,30.87112941
1,CN(C)/C(N(C)C)=N\C(C)(C)C,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,1,FC(F)(F)c1ccc(Cl)cc1,7,ethyl-5-methylisoxazole-3-carboxylate,CCOC(=O)c1cc(C)on1,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,20.36096013
1,CN(C)/C(N(C)C)=N\C(C)(C)C,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,2,FC(F)(F)c1ccc(Br)cc1,7,ethyl-5-methylisoxazole-3-carboxylate,CCOC(=O)c1cc(C)on1,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,38.91690391
1,CN(C)/C(N(C)C)=N\C(C)(C)C,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,3,FC(F)(F)c1ccc(I)cc1,7,ethyl-5-methylisoxazole-3-carboxylate,CCOC(=O)c1cc(C)on1,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,41.70005044
1,CN(C)/C(N(C)C)=N\C(C)(C)C,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,4,COc1ccc(Cl)cc1,7,ethyl-5-methylisoxazole-3-carboxylate,CCOC(=O)c1cc(C)on1,COc1ccc(Nc2ccc(C)cc2)cc1,0.940121626
1,CN(C)/C(N(C)C)=N\C(C)(C)C,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,5,COc1ccc(Br)cc1,7,ethyl-5-methylisoxazole-3-carboxylate,CCOC(=O)c1cc(C)on1,COc1ccc(Nc2ccc(C)cc2)cc1,14.90450687
1,CN(C)/C(N(C)C)=N\C(C)(C)C,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,6,COc1ccc(I)cc1,7,ethyl-5-methylisoxazole-3-carboxylate,CCOC(=O)c1cc(C)on1,COc1ccc(Nc2ccc(C)cc2)cc1,19.596159
1,CN(C)/C(N(C)C)=N\C(C)(C)C,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,7,CCc1ccc(Cl)cc1,7,ethyl-5-methylisoxazole-3-carboxylate,CCOC(=O)c1cc(C)on1,CCc1ccc(Nc2ccc(C)cc2)cc1,4.179760101
1,CN(C)/C(N(C)C)=N\C(C)(C)C,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,8,CCc1ccc(Br)cc1,7,ethyl-5-methylisoxazole-3-carboxylate,CCOC(=O)c1cc(C)on1,CCc1ccc(Nc2ccc(C)cc2)cc1,39.00815943
1,CN(C)/C(N(C)C)=N\C(C)(C)C,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,9,CCc1ccc(I)cc1,7,ethyl-5-methylisoxazole-3-carboxylate,CCOC(=O)c1cc(C)on1,CCc1ccc(Nc2ccc(C)cc2)cc1,37.1696242
1,CN(C)/C(N(C)C)=N\C(C)(C)C,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,10,Clc1ccccn1,7,ethyl-5-methylisoxazole-3-carboxylate,CCOC(=O)c1cc(C)on1,Cc1ccc(Nc2ccccn2)cc1,31.61725517
